director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Brian Baugh,0.5079959931818551,Randy Wayne,0.5847643238735201,basketball|beer pong|childhood friend|christian|suicide,1.0,-0.6530016941780351,-0.5711294103811415,anger,im feeling grumpy days ago
Sidney Lumet,-0.0079807304881958,Kyra Sedgwick,-0.3930097097120777,half sister|hospital|latex gloves|medicine|nun,0.0,-0.7060665303539343,-0.5939210997517221,sad,close friend family died
Blake Edwards,1.4208778889057911,Rock Hudson,-0.2152326126965142,crepe suzette|french|mata hari spoof|song|spy,1.0,-0.6350874375999397,-0.5930544955931449,anger,feel abit annoyed leh
Steve Carr,-0.6033384885690238,Anjelica Huston,-0.8374524522509859,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,1.0,0.8135081942416849,-0.2468533559428716,joy,feel like rich young ruler wanted follow god refused give loved
Richard Linklater,0.0317097867171926,Miranda Cosgrove,0.5847643238735201,battle of the bands|rock band|school teacher|substitute teacher|teacher,1.0,0.4790642448161625,0.9172415668712496,anger,feeling frustrated simple dress decided make maggie working
Danny Perez,-0.5239574541582468,Natasha Lyonne,-0.1263440641887329,0,1.0,0.0,-0.6037715003542163,anger,feel would rude give go good friend spend money
Francis Ford Coppola,0.2301623727441353,Harrison Ford,1.2958727119357738,corruption|neo noir|recording|saxophone|surveillance,1.0,0.0,-0.0651192421879095,sad,feel like life getting boring day passes
Jean-Jacques Annaud,0.9445916824411288,Bob Hoskins,1.0292070664124282,battle|german|russian|sniper|stalingrad,1.0,0.0427844798380818,0.7598590299723069,joy,feeling adventurous today gave try today
Wayne Thornley,-0.9605531434175206,Leonard Nimoy,-0.5707868067276411,bird|city name in title|falcon|one word title|place name in title,0.0,0.0,-0.5666519555618259,sad,feel stressed upset frazzled lace hit streets trails
John Lasseter,-0.4842669369528582,Kevin Spacey,0.6736528723813021,ant|circus|grasshopper|misunderstanding|overhearing,1.0,1.670314407318319,0.9211846157927758,suprise,feel asked genuinely shocked
Demian Lichtenstein,0.7064485792087977,Jon Lovitz,-0.481898258219859,casino|elvis impersonator|gun|heist|rascal,1.0,-0.4781925645590428,-0.3292529680209212,sad,still feel regretful carene
Jon Lucas,-0.2858143509259156,Mila Kunis,0.2292101298423939,lesbian kiss|mom|pta|reference to mad max|scene during end credits,1.0,0.1021685141118538,-0.5706166695873167,joy,love ability make skin feel super soft hydrated brighter
Harry F. Millarde,0.1110908211279697,Stephen Carr,-1.4596722918054577,family relationships|gang|idler|poorhouse|thief,1.0,-0.6643080819130882,-0.604190359030862,sad,feel ashamed
Jerry Zaks,-0.3651953853366926,Leonardo DiCaprio,0.2292101298423939,house|leukemia|mental institution|nursing home|transplant,1.0,-0.5213824885338236,-0.4586153037925339,joy,feel proud californian irish scottish english cherokee mix citizen country good sense welcome someone exudes kind life sunshine baby haitian
Dean Parisot,-0.6827195229798009,John Michael Higgins,-0.3041211612042964,animal abuse|ceo|heist|suburb|unemployment,1.0,0.903857783603765,0.1958513784662953,fear,signed berryman january decided sign marathon year since disc problem wasnt seeing another miler future even marathon feeling doubtful
David Fincher,1.7384020265488995,Brad Pitt,2.095869648505809,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,1.0,-0.1672153201027117,9.126734416800897,joy,feel like youre gon na something makes happy
Jeremy Brock,-0.3651953853366926,Rupert Grint,0.3180986783501752,actress|coming of age|retired actress|teenage boy|vomiting,0.0,-0.704650483320197,-0.5348186961367565,sad,woke late today feeling little groggy cold flu tablets took slept
Vadim Perelman,-0.6827195229798009,Eva Amurri Martino,-0.0374555156809508,best friend|nonlinear timeline|school shooting|self sacrifice|shooting,1.0,-0.7037057068379421,-0.516663339014564,joy,feel honored given remarkable opportunity told extremely rare civilian allowed inside substation
Jonathan Mostow,-0.5636479713636353,Kathleen Quinlan,0.4069872268579574,car breakdown|diner|jeep|paranoia|violence,1.0,0.0242645085240191,-0.3269203584940842,fear,think first made feel vulnerable suddenly living glass house showed would blow fall disgust ridicule made relationship even closer
Rob Marshall,0.4286149587710779,Fergie,-0.5707868067276411,based on stage musical based on film|child abuse|film director|italian|mistress,1.0,-0.4207039858199318,-0.3338026398534515,fear,looking vest tops shorts long ones due feel paranoid cellulite everywhere
Raja Gosnell,-0.5636479713636353,Sarah Michelle Gellar,-1.3707837432976755,ghost|masked villain|monster|museum|tv,1.0,0.5218365765630641,-0.3646104176908712,joy,feel content think
Simeon Rice,-0.5636479713636353,Ward G. Smith,-0.8374524522509859,0,1.0,0.0,-0.6035404059119291,joy,feel hayes come strong end book
Spencer Susser,-0.0476712476935844,Joseph Gordon-Levitt,0.5847643238735201,bully|car|car accident|fire|vomiting,1.0,-0.7025440839542393,-0.2867243689387447,anger,feeling aggravated
Stephen Frears,-0.4048859025420812,Sophie Okonedo,0.8514299693968655,hotel|immigrant|nigerian|surgery|underwear,0.0,-0.589629465654861,-0.3525646198866481,joy,feel benign
Rowdy Herrington,0.2698528899495238,Ben Gazzara,0.0514330328268305,bikini|cult film|fired from the job|martial arts|violence,1.0,-0.2690984584887352,-0.2937871928311489,joy,forsythia lined path bloomed first time spring would feel joyful
0,-0.0873617648989729,David Jason,1.2069841634279916,cult tv|death|detective inspector|four word title|internal affairs,0.0,0.0,-0.5721765570727556,suprise,jump one post another really tell excitement feel shocked stunned giddy ov
Jim Goddard,-0.4048859025420812,Victor Wong,-3.059666164945527,china|missionary|opium|villain|year 1937,0.0,-0.6743061737403085,-0.5747547044445228,joy,still feel thrilled company pure love
Ivan Reitman,-0.3651953853366926,Harrison Ford,-0.6596753552354224,airplane|island|pilot|storm|thunderstorm,1.0,0.3778457007643973,-0.1643526400463213,anger,must focus feeling guilt wanting believing deserve necessarily dissatisfied currently
Brett Leonard,-0.0476712476935844,Denzel Washington,-0.8374524522509859,android|ex cop|serial killer|virtual character come to life|virtual reality,1.0,-0.356790021161514,-0.4339459720783694,joy,sure happened feel soo sure done
Alejandro G. Iñárritu,1.936854612575842,Leonardo DiCaprio,1.4736498089513363,bear attack|cauterizing a wound|native american|revenge|survival,1.0,1.9748409315567237,2.3279287030085154,anger,begin feel angered inability proceed even though getting angry really thing
Patrick Lussier,-0.246123833720527,Jensen Ackles,-0.8374524522509859,coma|death|miner|valentine|valentine's day,1.0,0.044698519702526,-0.2748952221741658,anger,even feel little annoyed case may need stylish update
Pedro Almodóvar,0.5476865103872436,Carmen Maura,1.0292070664124282,abusive father|child abuse|death|rape|secret,0.0,-0.5196702464390061,-0.0504591885053117,fear,feeling unsure gods love start doubt david could love puts stress relationships
David Slade,0.2301623727441353,Danny Huston,0.1403215813346118,alaska|small town|snow|vampire|winter,1.0,-0.1300232694106143,0.3955097549011626,joy,need purpose feeling something worthwhile
Paul Tibbitt,-0.6033384885690238,Tim Conway,-0.3930097097120777,book|magic|pirate|plankton|time machine,1.0,1.6659776400029052,-0.3560960318328502,suprise,still feel shocked wonder ever sink little ol designing prima
Stefan Ruzowitzky,-0.4842669369528582,Charlie Hunnam,-0.1263440641887329,police officer|police officer killed|police officer shot|sex scene,1.0,-0.7071776307436196,-0.3694345141736178,sad,cant see without feeling heartbroken
Stephen Hopkins,-0.16674279930975,Adam Baldwin,-0.2152326126965142,alien|drug lord|gang|hunter|predator,1.0,-0.2600490440997855,0.1575041444492538,love,feeling someone longing tho apart enough knowing long
Alex Kendrick,0.5079959931818551,Shannen Fields,0.4069872268579574,baby|car salesman|christian film|pregnancy|used car salesman,1.0,0.0,-0.5826624673915399,sad,know feels helpless kiss cuddle hug every morning love every night
Gary Trousdale,-0.6430290057744124,Demi Moore,0.4069872268579574,15th century|cathedral|gypsy|paris|victor hugo,1.0,0.7546113849911904,0.1391249145860955,suprise,feel genuinely strongly hate everything stands passion wouldnt surprised issue addressed upcoming madsannah video
Kris Isacsson,-0.6430290057744124,Rosario Dawson,-1.3707837432976755,artist|cake|college|new york city|student,1.0,-0.4154167147759778,-0.5152262204515902,joy,feel fine
Randall Rubin,-0.3255048681313041,Nicole Randall Johnson,-0.2152326126965142,police|revenge|sex|suburb|video camera,1.0,0.0,-0.5939716516609724,sad,also surround women business may experiencing similar situations connect regularly keep feeling isolated
Spike Jonze,0.1904718555387468,Willie Garson,1.2069841634279916,body swap|magical realism|portal|puppeteer|surrealism,1.0,-0.3741627753695204,1.2330032354514984,sad,middle huge wireless store landline feeling like chump trying figure menu options add fix broke get phone
Warren P. Sonoda,-0.0873617648989729,Diahann Carroll,-1.548560840313239,0,0.0,-0.7063306265372365,-0.6017566456855243,anger,feel angsty irritable today
Tony Scott,1.539949440521957,Denzel Washington,1.1180956149202104,bodyguard|journalist|kidnapping|mexico|police corruption,1.0,0.4294578326082682,1.3189848113850005,joy,sure please inner feelings speak cute gifts like cakes valentine feel special lovely
0,-2.5481738316330618,Nicole 'Snooki' Polizzi,0.1403215813346118,lifestyle,0.0,0.0,-0.6040170381991466,sad,feel shitty kind rushed move onto comics stuff working
Frank Coraci,-0.0079807304881958,Adam Sandler,-0.0374555156809508,architect|frozen time|obese man|remote control|stopped time,1.0,1.2984447297081267,1.1758651345959743,joy,would feel convinced someone business said
John Waters,0.0317097867171926,Divine,-0.3041211612042964,absurd humor|egg|gross out humor|lesbian|sex,1.0,-0.7055021336090258,-0.482959658947232,sad,think tired feeling unimportant
Katsuhiro Ôtomo,0.6667580620034091,Mitsuo Iwata,1.4736498089513363,based on manga|biker gang|gifted child|post thermonuclear war|science runs amok,0.0,-0.7017227500838854,0.1624293447505009,suprise,ill admit blogs regularly read open lives include readers bad feel amazed bravery share whatever horribleness going
David Lam,-0.6033384885690238,Michael Wong,-1.0152295492665493,0,0.0,0.0,-0.6014605559313438,joy,find emotions somewhat hard fathom peoples ironic really since stuff people feelings pretty much day job
Harmage Singh Kalirai,-0.6827195229798009,Saeed Jaffrey,-0.5707868067276411,acceptance|coming out to family|gay|large family|wedding,0.0,0.0,-0.6007600509031605,joy,feel keeps wow blogging community rich ever changing
Tom Hanks,1.6590209921381225,Tom Hanks,0.4069872268579574,band|drummer|jazz|pennsylvania|song,1.0,-0.3310493656518736,-0.2408954523526533,sad,reflected feel way jaded felt however big footprint flipside left done enough living could keep perspective part continuum lives see break
F. Gary Gray,0.4286149587710779,Dwayne Johnson,-0.6596753552354224,concert|mobster|russian|sequel|widow,1.0,0.1072446806109675,-0.1750046494954995,sad,feel horrible letting fall stairs
Ham Tran,1.103353751262683,Long Nguyen,0.8514299693968655,1970s|1980s|nonlinear timeline|rescue|vietnam war,1.0,-0.6988037684305456,-0.5986296490133249,fear,im feeling little overwhelmed recently
Edward Hall,2.889427025505167,Rufus Sewell,0.6736528723813021,espionage|motel|mother son relationship|murder disguised as suicide|shot in the head,0.0,0.0,-0.5890753381650112,fear,feeling im neurotic something though
Neil Jordan,-0.0476712476935844,Robert De Niro,-0.3930097097120777,con|convict|escape|police|priest,1.0,-0.5539220136280595,-0.4789371713111695,sad,feel numb days ive enough
John Carpenter,-0.1270522821043614,Sheryl Lee,-0.3041211612042964,cross|relic|team|vampire|vampire hunter,1.0,-0.4124057465343402,-0.2961198023579859,sad,want anyone killed want people panic feel completely devastated paralyzed
Martin Scorsese,0.1904718555387468,Robert De Niro,0.8514299693968655,bar|catholic guilt|epilepsy|italian american|money,1.0,-0.7076620944160095,-0.114616783045311,sad,feel numb repressed alone
Andrew Niccol,0.7064485792087977,J.D. Evermore,-0.481898258219859,alien|alien creature|body snatching|desert|parasite,1.0,-0.319256118151597,0.0634992583475911,sad,feel completely ungrateful
Gaspar Noé,-0.3255048681313041,Philippe Nahon,0.8514299693968655,long take|male frontal nudity|revenge|reverse chronology|vengeance,0.0,-0.6971301560275099,0.025823642553447,joy,believe primarily feel sense purpose work feel valued company
Sylvester Stallone,0.2301623727441353,Jason Statham,0.0514330328268305,action hero|assassination attempt|explosion|machine gun|rescue mission,1.0,0.7964548801173099,1.3472649937599033,love,feel like wouldnt longing could baby new experience together
Bruce Paltrow,0.1904718555387468,Lochlyn Munro,-0.3930097097120777,convict|karaoke|middle america|salesman|singer,1.0,-0.6389703498678817,-0.5448857477788951,sad,still feeling pretty shitty christmas
Frank Miller,-0.2064333165151385,Joseph Gordon-Levitt,0.0514330328268305,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,1.0,-0.5072389953907963,0.198118992681239,sad,feel times helpless
Paul Weiland,-0.246123833720527,Busy Philipps,-0.5707868067276411,friend|love|maid|maid of honor|marriage,1.0,-0.035878181338055,-0.2112142599213839,sad,feel like must crappy teacher compared shiny new contracts
Brad Bird,0.9049011652357404,Judy Greer,0.0514330328268305,boy genius|futuristic city|inventor|teenage girl|time travel,1.0,0.6567260544465482,0.3223611422159247,sad,feel really sad im going study physics
Kabir Sadanand,1.0636632340572945,Jimmy Shergill,-1.548560840313239,0,0.0,0.0,-0.5985863188053961,fear,ive noted horseplayers organization quick take action feel wallets directly threatened
Rob Minkoff,-1.198696246649852,Nathan Lane,-0.9263410007587672,anthropomorphic mouse|falcon|marshmallow|second part|soccer,1.0,0.2376764323219034,-0.3408437986418913,sad,know lose friends feel terrible
Joss Whedon,1.341496854495014,Chris Hemsworth,0.9403185179046468,artificial intelligence|based on comic book|captain america|marvel cinematic universe|superhero,1.0,5.997876080168317,2.737030861168851,love,feeling gentle stroking face arms legs trademark andromedans number years
